id,date,sp,lat,long,d,id_transect,elev,loc,h,w,wr
26327,2013-10-04,Qpy,37.12726,-3.36543,2,A033,1527,SJ,1.2,0.5417824,0.572
26329,2013-10-04,Qpy,37.12726,-3.36543,NA,A033,1527,SJ,1,NA,NA
26330,2013-10-04,Qpy,37.12726,-3.36543,NA,A033,1527,SJ,1.5,NA,NA
26331,2013-10-04,Qpy,37.12726,-3.36543,NA,A033,1527,SJ,1.6,NA,NA
26332,2013-10-04,Qpy,37.12726,-3.36543,NA,A033,1527,SJ,1.9,NA,NA
26333,2013-10-04,Qpy,37.12726,-3.36543,NA,A033,1527,SJ,2,NA,NA
26334,2013-10-04,Qpy,37.12726,-3.36543,8,A033,1527,SJ,3,5.0112000000000005,9.152
26336,2013-10-04,Qpy,37.12726,-3.36543,3,A033,1527,SJ,2.5,1.1181050000000001,1.287
26337,2013-10-04,Qpy,37.12726,-3.36543,1,A033,1527,SJ,1,0.453,0.143
26338,2013-10-04,Qpy,37.12726,-3.36543,2,A033,1527,SJ,1.4,0.6494128,0.572
26339,2013-10-04,Qpy,37.12726,-3.36543,9,A033,1527,SJ,4.5,9.51345,11.582999999999998
26340,2013-10-04,Qpy,37.12726,-3.36543,7,A033,1527,SJ,3.5,0.6942670000000001,7.007
26341,2013-10-04,Qpy,37.12726,-3.36543,26,A033,1527,SJ,14,247.01040000000003,96.66799999999999
26342,2013-10-04,Qpy,37.12726,-3.36543,2,A033,1527,SJ,2,0.9723040000000001,0.572
26343,2013-10-04,Qpy,37.12726,-3.36543,6,A033,1527,SJ,3.5,1.0077880000000001,5.148
26344,2013-10-04,Qpy,37.12726,-3.36543,28,A033,1527,SJ,13.5,276.24240000000003,112.112
26345,2013-10-04,Qpy,37.12726,-3.36543,9,A033,1527,SJ,6,12.6846,11.582999999999998
26347,2013-10-04,Qpy,37.12726,-3.36543,8,A033,1527,SJ,5.5,9.1872,9.152
26348,2013-10-04,Qpy,37.12726,-3.36543,8,A033,1527,SJ,7,11.6928,9.152
26349,2013-10-04,Qpy,37.12726,-3.36543,11,A033,1527,SJ,8.5,26.84385,17.302999999999997
26350,2013-10-04,Qpy,37.12726,-3.36543,1,A033,1527,SJ,1.3,0.3195,0.143
26351,2013-10-04,Qpy,37.12726,-3.36543,3,A033,1527,SJ,1.9,0.7935998,1.287
26352,2013-10-04,Qpy,37.12726,-3.36543,8,A033,1527,SJ,5.5,9.1872,9.152
26353,2013-10-04,Qpy,37.12726,-3.36543,9,A033,1527,SJ,6,12.6846,11.582999999999998
26354,2013-10-04,Qpy,37.12726,-3.36543,6,A033,1527,SJ,4.5,1.563156,5.148
26355,2013-10-04,Qpy,37.12726,-3.36543,8,A033,1527,SJ,5,8.352,9.152
26357,2013-10-04,Qpy,37.12726,-3.36543,9,A033,1527,SJ,5.5,11.627550000000001,11.582999999999998
26358,2013-10-04,Qpy,37.12726,-3.36543,37,A033,1527,SJ,15,535.9635000000001,195.767
26359,2013-10-04,Qpy,37.12726,-3.36543,1,A033,1527,SJ,1.1,0.4085,0.143
26360,2013-10-04,Qpy,37.12726,-3.36543,28,A033,1527,SJ,14,286.47360000000003,112.112
26361,2013-10-04,Qpy,37.12726,-3.36543,3,A033,1527,SJ,3,1.3885260000000001,1.287
26362,2013-10-04,Qpy,37.12726,-3.36543,3,A033,1527,SJ,2.2,0.9558524000000003,1.287
26363,2013-10-04,Qpy,37.12726,-3.36543,3,A033,1527,SJ,2,0.8476840000000001,1.287
26364,2013-10-04,Qpy,37.12726,-3.36543,6,A033,1527,SJ,3.5,1.0077880000000001,5.148
26367,2013-10-04,Qpy,37.12726,-3.36543,3,A033,1527,SJ,2,0.8476840000000001,1.287
26368,2013-10-04,Qpy,37.12726,-3.36543,7,A033,1527,SJ,4,0.9754480000000001,7.007
26369,2013-10-04,Qpy,37.12726,-3.36543,6,A033,1527,SJ,4.5,1.563156,5.148
26370,2013-10-04,Qpy,37.12726,-3.36543,4,A033,1527,SJ,1.9,0.6187552000000001,2.288
26372,2013-10-04,Qpy,37.12726,-3.36543,30,A033,1527,SJ,11,258.39000000000004,128.7
26373,2013-10-04,Qpy,37.12726,-3.36543,4,A033,1527,SJ,2.5,0.9455200000000001,2.288
26374,2013-10-04,Qpy,37.12726,-3.36543,15,A033,1527,SJ,8.5,49.916250000000005,32.175
26375,2013-10-04,Qpy,37.12726,-3.36543,14,A033,1527,SJ,7,35.809200000000004,28.028
26376,2013-10-04,Qpy,37.12726,-3.36543,16,A033,1527,SJ,15,100.224,36.608
26377,2013-10-04,Qpy,37.12726,-3.36543,10,A033,1527,SJ,11,28.710000000000004,14.299999999999999
26378,2013-10-04,Qpy,37.12726,-3.36543,NA,A033,1527,SJ,1.1,NA,NA
26379,2013-10-04,Qpy,37.12726,-3.36543,NA,A033,1527,SJ,1.2,NA,NA
26381,2013-10-04,Qpy,37.12726,-3.36543,NA,A033,1527,SJ,1.4,NA,NA
26382,2013-10-04,Qpy,37.12726,-3.36543,NA,A033,1527,SJ,1.2,NA,NA
26383,2013-10-04,Qpy,37.12726,-3.36543,NA,A033,1527,SJ,1.5,NA,NA
26384,2013-10-04,Qpy,37.12726,-3.36543,NA,A033,1527,SJ,1.5,NA,NA
26385,2013-10-04,Qpy,37.12726,-3.36543,NA,A033,1527,SJ,1.3,NA,NA
26386,2013-10-04,Qpy,37.12726,-3.36543,NA,A033,1527,SJ,1,NA,NA
26387,2013-10-04,Qpy,37.1263,-3.36605,18,A032,1571,SJ,11,93.02040000000001,46.331999999999994
26388,2013-10-04,Qpy,37.1263,-3.36605,3,A032,1571,SJ,2.1,0.9017682000000001,1.287
26389,2013-10-04,Qpy,37.1263,-3.36605,28,A032,1571,SJ,14,286.47360000000003,112.112
26390,2013-10-04,Qpy,37.1263,-3.36605,3,A032,1571,SJ,3.5,1.6589470000000002,1.287
26391,2013-10-04,Qpy,37.1263,-3.36605,6,A032,1571,SJ,3.5,1.0077880000000001,5.148
26393,2013-10-04,Qpy,37.1263,-3.36605,12,A032,1571,SJ,5,18.792,20.592
26394,2013-10-04,Qpy,37.1263,-3.36605,6,A032,1571,SJ,4,1.2854720000000002,5.148
26395,2013-10-04,Qpy,37.1263,-3.36605,10,A032,1571,SJ,4.5,11.745000000000001,14.299999999999999
26396,2013-10-04,Qpy,37.1263,-3.36605,11,A032,1571,SJ,6,18.9486,17.302999999999997
26397,2013-10-04,Qpy,37.1263,-3.36605,7,A032,1571,SJ,5,1.5378100000000001,7.007
26398,2013-10-04,Qpy,37.1263,-3.36605,8,A032,1571,SJ,5.5,9.1872,9.152
26399,2013-10-04,Qpy,37.1263,-3.36605,7,A032,1571,SJ,6,2.100172,7.007
26400,2013-10-04,Qpy,37.1263,-3.36605,28,A032,1571,SJ,12,245.54880000000003,112.112
26401,2013-10-04,Qpy,37.1263,-3.36605,6,A032,1571,SJ,6.5,2.673892,5.148
26403,2013-10-04,Qpy,37.1263,-3.36605,8,A032,1571,SJ,4.5,7.516800000000001,9.152
26404,2013-10-04,Qpy,37.1263,-3.36605,8,A032,1571,SJ,4,6.6816,9.152
26405,2013-10-04,Qpy,37.1263,-3.36605,4,A032,1571,SJ,2,0.6732160000000001,2.288
26406,2013-10-04,Qpy,37.1263,-3.36605,43,A032,1571,SJ,16,772.1424000000001,264.407
26407,2013-10-04,Qpy,37.1263,-3.36605,NA,A032,1571,SJ,1.6,NA,NA
26408,2013-10-04,Qpy,37.1263,-3.36605,NA,A032,1571,SJ,1.3,NA,NA
26409,2013-10-04,Qpy,37.1263,-3.36605,NA,A032,1571,SJ,1.4,NA,NA
26410,2013-10-04,Qpy,37.1263,-3.36605,NA,A032,1571,SJ,1.8,NA,NA
26411,2013-10-04,Qpy,37.1263,-3.36605,8,A032,1571,SJ,5,8.352,9.152
26412,2013-10-04,Qpy,37.1263,-3.36605,44,A032,1571,SJ,16,808.4736,276.84799999999996
26414,2013-10-04,Qpy,37.1263,-3.36605,2,A032,1571,SJ,1.2,0.5417824,0.572
26415,2013-10-04,Qpy,37.1263,-3.36605,6,A032,1571,SJ,4,1.2854720000000002,5.148
26416,2013-10-04,Qpy,37.1263,-3.36605,8,A032,1571,SJ,6.5,10.857600000000001,9.152
26417,2013-10-04,Qpy,37.1263,-3.36605,8,A032,1571,SJ,7,11.6928,9.152
26418,2013-10-04,Qpy,37.1263,-3.36605,7,A032,1571,SJ,6,2.100172,7.007
26419,2013-10-04,Qpy,37.1263,-3.36605,6,A032,1571,SJ,6,2.396208,5.148
26420,2013-10-04,Qpy,37.1263,-3.36605,5,A032,1571,SJ,3.5,1.273075,3.5749999999999997
26421,2013-10-04,Qpy,37.1263,-3.36605,6,A032,1571,SJ,4,1.2854720000000002,5.148
26422,2013-10-04,Qpy,37.1263,-3.36605,6,A032,1571,SJ,4.5,1.563156,5.148
26424,2013-10-04,Qpy,37.1263,-3.36605,7,A032,1571,SJ,7.5,2.9437150000000005,7.007
26425,2013-10-04,Qpy,37.1263,-3.36605,6,A032,1571,SJ,6.5,2.673892,5.148
26426,2013-10-04,Qpy,37.1263,-3.36605,9,A032,1571,SJ,8.5,17.96985,11.582999999999998
26427,2013-10-04,Qpy,37.1263,-3.36605,8,A032,1571,SJ,9,15.033600000000002,9.152
26428,2013-10-04,Qpy,37.1263,-3.36605,11,A032,1571,SJ,8.5,26.84385,17.302999999999997
26429,2013-10-04,Qpy,37.1263,-3.36605,9,A032,1571,SJ,7.5,15.85575,11.582999999999998
26430,2013-10-04,Qpy,37.1263,-3.36605,5,A032,1571,SJ,6.5,2.921425,3.5749999999999997
26431,2013-10-04,Qpy,37.1263,-3.36605,7,A032,1571,SJ,6,2.100172,7.007
26432,2013-10-04,Qpy,37.1263,-3.36605,13,A032,1571,SJ,6.5,28.670850000000005,24.166999999999998
25632,2012-11-08,Qpy,37.12559,-3.36589,11,A024,1629,SJ,4.5,14.211450000000001,17.302999999999997
25644,2012-11-08,Qpy,37.12559,-3.36589,29,A024,1629,SJ,8.5,186.57585000000003,120.26299999999999
25655,2012-11-08,Qpy,37.12559,-3.36589,23,A024,1629,SJ,5.5,75.93795,75.64699999999999
25666,2012-10-31,Qpy,37.12443,-3.35696,21,A028,1604,SJ,9.5,109.34595000000002,63.062999999999995
25677,2012-10-31,Qpy,37.12443,-3.35696,30,A028,1604,SJ,8,187.92000000000002,128.7
25689,2012-10-31,Qpy,37.12443,-3.35696,2.5,A028,1604,SJ,1.9,0.86228875,0.8937499999999999
25695,2012-10-31,Qpy,37.12358,-3.35758,16,A027,1613,SJ,7.5,50.112,36.608
25702,2012-10-31,Qpy,37.12358,-3.35758,13,A027,1613,SJ,6,26.465400000000002,24.166999999999998
25714,2012-10-31,Qpy,37.12358,-3.35758,16,A027,1613,SJ,7.5,50.112,36.608
25725,2012-10-31,Qpy,37.12358,-3.35758,28,A027,1613,SJ,9,184.16160000000002,112.112
26293,2013-10-04,Qpy,37.12783,-3.36453,1,A034,1507,SJ,1.5,0.23050000000000004,0.143
26296,2013-10-04,Qpy,37.12783,-3.36453,4,A034,1507,SJ,2.5,0.9455200000000001,2.288
26304,2013-10-04,Qpy,37.12783,-3.36453,8,A034,1507,SJ,4.5,7.516800000000001,9.152
26326,2013-10-04,Qpy,37.12726,-3.36543,24,A033,1527,SJ,8.5,127.78560000000002,82.368
26335,2013-10-04,Qpy,37.12726,-3.36543,7,A033,1527,SJ,3.5,0.6942670000000001,7.007
26346,2013-10-04,Qpy,37.12726,-3.36543,3,A033,1527,SJ,2.1,0.9017682000000001,1.287
26356,2013-10-04,Qpy,37.12726,-3.36543,6,A033,1527,SJ,5,1.8408400000000003,5.148
26365,2013-10-04,Qpy,37.12726,-3.36543,2,A033,1527,SJ,1.5,0.7032280000000001,0.572
26371,2013-10-04,Qpy,37.12726,-3.36543,5,A033,1527,SJ,4,1.5478000000000003,3.5749999999999997
26380,2013-10-04,Qpy,37.12726,-3.36543,NA,A033,1527,SJ,1.2,NA,NA
26392,2013-10-04,Qpy,37.1263,-3.36605,10,A032,1571,SJ,4.5,11.745000000000001,14.299999999999999
26402,2013-10-04,Qpy,37.1263,-3.36605,26,A032,1571,SJ,14,247.01040000000003,96.66799999999999
26413,2013-10-04,Qpy,37.1263,-3.36605,6,A032,1571,SJ,2.5,0.45242000000000016,5.148
26423,2013-10-04,Qpy,37.1263,-3.36605,34,A032,1571,SJ,12,362.05920000000003,165.308
26433,2013-10-04,Qpy,37.1263,-3.36605,8,A032,1571,SJ,7,11.6928,9.152
26434,2013-10-04,Qpy,37.1263,-3.36605,38,A032,1571,SJ,16,603.0144,206.492
26443,2013-10-04,Qpy,37.1263,-3.36605,5,A032,1571,SJ,4.5,1.822525,3.5749999999999997
26453,2013-10-04,Qpy,37.12479,-3.367,21,A031,1674,SJ,12,138.12120000000002,63.062999999999995
